plm_style_code,style_description,color_code,colorway_short_description,gmh_sector_text,gmh_gender_text,gmh_category_text,gmh_sub_category_text,gmh_sub_brand_code,gmh_sub_brand_text,company_code,distribution_channel_code,site_number,site_text,netslsamt_cy,netslscstmerch_cy,netslsqty_cy,netmsrpamt_cy,netslsamt_ly,netslscstmerch_ly,netslsqty_ly,netmsrpamt_ly,eohttlqty_cy,eohstrqty_cy,intranqty_cy,eohttlqty_ly,eohstrqty_ly,intranqty_ly
MV-36143,Unisex Weekender Heritage,NOI,Noir,Leather Goods,Unisex,Luggage,Weekender,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,27379.64,9879.41,27,39949.68,27916.89,7146.82,27,39949.68,49,30,19,58,49,0
MV-20993,Men Wool Scarves Slim,CAM,Camel,Accessories,Men,Scarves,Wool Scarves,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,11287.12,4103.51,41,13917.63,12278.45,3328.48,49,16633.27,133,84,49,180,110,0
MV-92478,Women Blazers Classic,BLU,Bleu Marine,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,29849.14,8542.16,57,42420.55,29846.77,9366.0,62,46141.65,105,77,28,101,98,0
MV-80468,Men Blouses Relaxed,BRG,Bordeaux,Ready-to-Wear,Men,Tops,Blouses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,22953.53,7647.22,40,29310.38,15494.23,4635.0,31,22715.54,58,54,4,53,47,0
MV-37535,Men Shirts Relaxed,RSE,Rose Poudre,Ready-to-Wear,Men,Tops,Shirts,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,45346.28,13722.57,76,64892.0,54307.22,14858.48,85,72576.58,264,220,44,288,179,0
MV-46655,Women Cat Eye Heritage,NVY,Navy,Accessories,Women,Sunglasses,Cat Eye,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,9267.0,2544.54,36,12520.5,10590.55,3515.04,36,12520.5,84,58,26,95,72,0
MV-39102,Men Day Dresses Luxe,BRG,Bordeaux,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,8953.91,2626.2,14,12064.1,11378.07,4141.51,17,14649.27,47,37,10,49,35,0
MV-84531,Women Check-In Classic,CHP,Champagne,Leather Goods,Women,Luggage,Check-In,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,9414.67,2788.33,15,12263.44,8887.6,2864.37,15,12263.44,45,33,12,42,40,0
MV-68838,Men Suit Trousers Signature,NOI,Noir,Ready-to-Wear,Men,Suits,Suit Trousers,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,652.17,211.98,1,923.68,660.1,202.36,1,923.68,3,1,2,3,2,0
MV-40005,Men Silk Scarves Classic,BLU,Bleu Marine,Accessories,Men,Scarves,Silk Scarves,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,4119.05,1396.25,22,5243.96,5252.37,1629.86,25,5959.04,41,39,2,49,35,0
MV-69692,Women Suit Sets Essential,CHP,Champagne,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,39491.95,12942.9,87,56494.15,31010.7,8625.09,72,46753.78,132,92,40,128,77,0
MV-11214,Men Coats Heritage,ECR,Ecru,Ready-to-Wear,Men,Outerwear,Coats,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,38086.61,11402.0,100,45887.75,36773.22,10211.1,94,43134.48,265,233,32,212,129,0
MV-25396,Women Clutches Slim,CAM,Camel,Leather Goods,Women,Handbags,Clutches,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,12893.51,4236.19,14,17854.15,15367.63,5632.91,17,21680.04,31,21,10,35,29,0
MV-30257,Women Weekender Relaxed,ARG,Argent,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,150101.39,51777.1,202,207792.26,162947.16,49410.1,202,207792.26,241,165,76,287,223,0
MV-93746,Women Blazers Essential,IVR,Ivoire,Ready-to-Wear,Women,Suits,Blazers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,30320.59,9374.96,44,39812.73,22029.35,6325.29,32,28954.71,130,101,29,114,72,0
MV-96275,Women Coats Essential,RSE,Rose Poudre,Ready-to-Wear,Women,Outerwear,Coats,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,54376.97,20422.9,157,65186.66,43953.38,12263.62,129,53561.01,276,240,36,222,169,0
MV-49618,Men Square Frames Classic,IVR,Ivoire,Accessories,Men,Sunglasses,Square Frames,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,14457.19,5106.79,77,19792.35,18667.83,4677.22,96,24676.18,275,195,80,370,358,0
MV-30644,Men Chain Belts Slim,BRG,Bordeaux,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,40024.51,12538.26,81,57497.59,48403.19,17072.86,90,63886.22,141,107,34,167,129,0
MV-76542,Men Suit Sets Modern,CAM,Camel,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,2077.17,688.0,5,2969.76,1547.57,468.66,4,2375.8,8,6,2,5,3,0
MV-99224,Men Day Dresses Relaxed,CRM,Cognac,Ready-to-Wear,Men,Dresses,Day Dresses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,9966.26,3108.53,15,12559.32,9725.86,3438.12,14,11722.03,26,24,2,22,16,0
MV-80468,Men Blouses Relaxed,BEG,Beige,Ready-to-Wear,Men,Tops,Blouses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,391.96,148.28,1,551.56,0.0,0.0,0,0.0,3,2,1,2,1,0
MV-25043,Men Loafers,CHP,Champagne,Footwear,Men,Flats,Loafers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,62333.78,23120.83,79,86686.5,50611.66,14165.35,61,66935.14,145,133,12,123,96,0
MV-38183,Men Suit Trousers Essential,VRT,Vert,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,7975.1,2004.08,26,10239.19,5476.58,1534.73,19,7482.49,69,47,22,46,37,0
MV-59672,Women Shoulder Bags Classic,VRT,Vert,Leather Goods,Women,Handbags,Shoulder Bags,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,97214.81,32634.15,98,138346.09,69574.84,19824.45,74,104465.42,367,305,62,269,212,0
MV-82512,Women Shorts Heritage,TAN,Tan,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,17213.5,5280.33,26,23881.49,17761.92,6572.26,26,23881.49,53,44,9,62,42,0
MV-22833,Women Midi Dresses Classic,VRT,Vert,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,48635.64,12994.71,108,56635.51,57279.03,20929.31,135,70794.39,129,77,52,140,114,0
MV-66349,Women Crossbody Bags Modern,VRT,Vert,Leather Goods,Women,Handbags,Crossbody Bags,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,4507.53,1151.54,8,6263.47,3228.43,1166.4,6,4697.6,23,21,2,18,13,0
MV-22097,Men Leather Belts Essential,ARG,Argent,Leather Goods,Men,Belts,Leather Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,8104.59,2662.03,12,11101.56,9151.6,3178.71,13,12026.69,46,44,2,41,39,0
MV-36318,Women Ankle Boots Slim,RSE,Rose Poudre,Footwear,Women,Boots,Ankle Boots,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,7510.33,2781.08,26,9968.2,5968.35,1500.51,20,7667.84,29,25,4,21,13,0
MV-26505,Men Leather Belts Relaxed,BRG,Bordeaux,Leather Goods,Men,Belts,Leather Belts,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,17568.0,4919.29,33,24669.03,11707.32,4256.14,23,17193.57,21,20,1,13,8,0
MV-13761,Women Evening Dresses Luxe,RSE,Rose Poudre,Ready-to-Wear,Women,Dresses,Evening Dresses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,16023.45,4550.72,27,20461.72,18927.68,5748.68,31,23493.09,63,59,4,71,58,0
MV-60181,Women Jackets Classic,VRT,Vert,Ready-to-Wear,Women,Outerwear,Jackets,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,30717.03,10121.51,91,38911.67,25502.65,9175.71,81,34635.66,109,93,16,80,52,0
MV-66349,Women Crossbody Bags Modern,TRP,Taupe,Leather Goods,Women,Handbags,Crossbody Bags,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,6013.22,1650.14,6,7981.46,5158.39,1829.8,5,6651.22,7,5,2,6,4,0
MV-22097,Men Leather Belts Essential,TRP,Taupe,Leather Goods,Men,Belts,Leather Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,19232.65,6812.21,27,24745.04,16512.7,5323.74,23,21079.11,85,74,11,61,54,0
MV-26299,Men High Top Luxe,CHP,Champagne,Footwear,Men,Sneakers,High Top,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,74093.6,19887.97,115,99341.78,90919.72,32532.21,142,122665.5,413,301,112,589,441,0
MV-90209,Men Suit Sets Modern,ANT,Anthracite,Ready-to-Wear,Men,Suits,Suit Sets,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,2668.03,909.86,4,3355.27,2425.22,739.34,4,3355.27,14,13,1,18,11,0
MV-69459,Women Rings Signature,ROG,Rouge,Accessories,Women,Jewelry,Rings,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,110923.84,37435.89,181,152489.87,89512.55,23004.1,146,123002.88,193,181,12,139,112,0
MV-38760,Unisex Rings Heritage,SBL,Sable,Accessories,Unisex,Jewelry,Rings,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,164150.69,58973.44,272,209237.27,206564.66,73641.45,349,268469.88,724,683,41,1030,674,0
MV-19869,Women Wool Scarves Slim,ECR,Ecru,Accessories,Women,Scarves,Wool Scarves,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,940.59,340.07,5,1256.21,1002.23,315.25,6,1507.45,14,10,4,17,14,0
MV-76263,Women High Top Essential,TAN,Tan,Footwear,Women,Sneakers,High Top,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,12338.17,3496.52,21,16714.64,8568.08,2526.2,15,11939.03,22,21,1,13,8,0
MV-30730,Men High Top Luxe,GRG,Greige,Footwear,Men,Sneakers,High Top,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,16141.59,5595.59,29,21391.31,17808.93,5666.26,34,25079.46,28,24,4,37,27,0
MV-85156,Women Chain Belts Essential,TRP,Taupe,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,108716.08,28541.11,95,133751.95,135117.11,49136.02,112,157686.51,295,268,27,312,216,0
MV-75308,Men Ballet Flats,GRG,Greige,Footwear,Men,Flats,Ballet Flats,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,27486.6,8966.42,57,34859.29,31057.95,8747.22,68,41586.52,91,84,7,119,104,0
MV-76249,Men Clutches Luxe,CRM,Creme,Leather Goods,Men,Handbags,Clutches,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,24633.65,8662.11,65,30558.04,30000.55,10411.93,82,38550.14,99,72,27,103,94,0
MV-79329,Men Suit Trousers Classic,ANT,Anthracite,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,28037.63,8730.73,89,39901.29,22800.77,7019.09,68,30486.38,117,107,10,89,59,0
MV-79924,Unisex Blazers Modern,GRG,Greige,Ready-to-Wear,Unisex,Outerwear,Blazers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,1754.32,466.52,7,2524.11,1767.75,657.55,7,2524.11,9,8,1,11,8,0
MV-26704,Men Pouches Classic,CHP,Champagne,Leather Goods,Men,Small Leather Goods,Pouches,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,100714.08,25292.75,113,136478.62,134652.5,41330.84,143,172711.88,344,325,19,507,307,0
MV-47880,Women Shorts Relaxed,BEG,Beige,Ready-to-Wear,Women,Bottoms,Shorts,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,38379.74,13540.93,77,48863.92,30152.5,8951.77,57,36171.99,157,126,31,95,74,0
MV-55830,Women Jeans Heritage,CRM,Creme,Ready-to-Wear,Women,Bottoms,Jeans,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,22520.15,7332.27,54,28072.57,18215.39,5432.14,42,21834.22,43,40,3,40,38,0
MV-88366,Men Blazers Classic,ROG,Rouge,Ready-to-Wear,Men,Outerwear,Blazers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,51180.29,15066.82,139,66707.61,45230.47,12139.3,132,63348.24,303,205,98,345,261,0
MV-84177,Men Leather Belts Classic,CHP,Champagne,Leather Goods,Men,Belts,Leather Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,73965.5,27249.12,76,109167.79,82370.68,30087.87,75,107731.38,78,47,31,87,67,0
MV-93746,Women Blazers Essential,BRG,Bordeaux,Ready-to-Wear,Women,Suits,Blazers,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,3313.51,966.48,14,4469.04,3170.32,954.34,13,4149.82,54,39,15,54,46,0
MV-12260,Men Knee High Modern,CHP,Champagne,Footwear,Men,Boots,Knee High,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,10681.45,3616.72,35,14880.52,14542.24,5401.07,43,18281.79,22,18,4,25,23,0
MV-33509,Unisex Fedoras Signature,ANT,Anthracite,Accessories,Unisex,Hats,Fedoras,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,19755.56,5839.98,43,27851.13,15979.1,4418.51,35,22669.52,93,80,13,84,60,0
MV-90031,Women Loafers Heritage,RSE,Rose Poudre,Footwear,Women,Flats,Loafers,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,2548.35,821.6,3,3115.44,1571.45,450.77,2,2076.96,7,5,2,6,3,0
MV-71669,Men Silk Scarves,VRT,Vert,Accessories,Men,Scarves,Silk Scarves,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,110155.81,28199.05,196,135777.3,80242.06,21216.32,159,110145.87,725,672,53,517,468,0
MV-20543,Men Check-In Classic,BLU,Bleu Marine,Leather Goods,Men,Luggage,Check-In,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,2432.47,686.06,8,3346.47,2005.47,572.3,6,2509.86,21,18,3,13,11,0
MV-68138,Women Tops Modern,ANT,Anthracite,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,50892.56,17474.03,75,64755.0,35514.95,9907.07,60,51804.0,220,214,6,210,140,0
MV-69459,Women Rings Signature,BEG,Beige,Accessories,Women,Jewelry,Rings,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,14596.94,5069.45,44,20495.54,14595.65,5296.03,46,21427.16,82,79,3,82,78,0
MV-12260,Men Knee High Modern,CRM,Creme,Footwear,Men,Boots,Knee High,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,683.93,184.07,1,888.8,0.0,0.0,0,0.0,2,1,1,1,0,0
MV-99353,Women Tote Bags,TAN,Tan,Leather Goods,Women,Handbags,Tote Bags,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,140483.72,36088.68,164,185293.88,106136.05,30037.12,118,133321.21,198,164,34,167,141,0
MV-62034,Women Necklaces Luxe,SBL,Sable,Accessories,Women,Jewelry,Necklaces,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,38326.69,10719.36,121,54543.34,45009.6,16048.0,135,60854.14,344,287,57,351,262,0
MV-88366,Men Blazers Classic,TRP,Taupe,Ready-to-Wear,Men,Outerwear,Blazers,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,14970.8,4176.39,47,18874.14,18565.08,5689.07,51,20480.45,184,119,65,173,150,0
MV-58566,Men Leather Belts Relaxed,BEG,Beige,Leather Goods,Men,Belts,Leather Belts,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,13910.78,4249.03,16,19015.08,10526.01,3133.87,13,15449.75,56,39,17,41,30,0
MV-62196,Women Blazers,ARG,Argent,Ready-to-Wear,Women,Outerwear,Blazers,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,2465.57,748.51,8,3435.04,2710.02,903.64,9,3864.42,14,12,2,17,15,0
MV-80468,Men Blouses Relaxed,GRG,Greige,Ready-to-Wear,Men,Tops,Blouses,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,15872.8,5452.82,28,19310.06,18290.94,6709.65,30,20689.35,99,91,8,94,70,0
MV-63843,Women Midi Dresses Essential,GRG,Greige,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,9138.03,3123.83,18,11878.74,9922.07,3677.63,20,13198.6,33,20,13,41,31,0
MV-38683,Men Tops Slim,TAN,Tan,Ready-to-Wear,Men,Tops,Tops,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,16416.19,4421.61,44,23295.16,17610.66,5466.83,51,27001.21,35,32,3,47,34,0
MV-70648,Women Tops,BRG,Bordeaux,Ready-to-Wear,Women,Tops,Tops,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,131849.74,45155.36,215,163206.71,142262.86,47665.76,227,172315.92,570,520,50,518,392,0
MV-84531,Women Check-In Classic,BRG,Bordeaux,Leather Goods,Women,Luggage,Check-In,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,25408.65,6429.6,54,34569.51,20127.71,5105.1,47,30088.27,202,142,60,154,120,0
MV-79329,Men Suit Trousers Classic,NVY,Navy,Ready-to-Wear,Men,Suits,Suit Trousers,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,40522.15,13956.47,140,50240.77,40790.49,10516.93,131,47011.01,87,71,16,73,65,0
MV-20077,Men Chain Belts Slim,CHP,Champagne,Leather Goods,Men,Belts,Chain Belts,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,67735.11,23593.62,66,90233.39,64507.57,21248.21,65,88866.22,111,79,32,130,127,0
MV-77538,Men Check-In Signature,CRM,Cognac,Leather Goods,Men,Luggage,Check-In,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,22055.26,7752.99,40,28943.94,13766.65,4590.43,28,20260.76,47,45,2,37,36,0
MV-39389,Women Mules Modern,CAM,Camel,Footwear,Women,Heels,Mules,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,71162.07,20974.51,122,86421.56,64054.94,19855.41,113,80046.2,402,379,23,322,256,0
MV-16895,Women Leather Belts Slim,GRG,Greige,Leather Goods,Women,Belts,Leather Belts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,45417.12,13774.82,40,57301.41,47713.77,18047.1,44,63031.55,112,108,4,107,105,0
MV-22097,Men Leather Belts Essential,ECR,Ecru,Leather Goods,Men,Belts,Leather Belts,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,57654.01,14807.95,128,78097.17,63494.57,23928.38,127,77487.03,117,104,13,124,120,0
MV-38760,Unisex Rings Heritage,BLU,Bleu Marine,Accessories,Unisex,Jewelry,Rings,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,8623.19,3004.31,21,10063.71,5661.56,1576.89,15,7188.36,70,43,27,42,38,0
MV-56955,Women Ballet Flats Relaxed,CRM,Creme,Footwear,Women,Flats,Ballet Flats,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,2277.74,813.05,8,3079.42,2462.48,747.13,9,3464.34,14,13,1,14,11,0
MV-53064,Men Skirts Slim,BEG,Beige,Ready-to-Wear,Men,Bottoms,Skirts,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,80581.41,21490.19,122,104246.78,92246.36,33624.98,139,118772.97,180,109,71,168,120,0
MV-80468,Men Blouses Relaxed,CHP,Champagne,Ready-to-Wear,Men,Tops,Blouses,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,16082.42,5432.58,56,23627.16,17119.8,4472.03,59,24892.9,79,74,5,76,47,0
MV-54089,Unisex Blazers,ROG,Rouge,Ready-to-Wear,Unisex,Outerwear,Blazers,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,59564.69,21002.8,139,70686.46,49874.89,18564.85,121,61532.82,534,468,66,484,420,0
MV-19862,Men Pumps Slim,NVY,Navy,Footwear,Men,Heels,Pumps,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,55066.12,19563.16,176,75375.49,71466.39,18134.5,219,93791.09,164,125,39,239,150,0
MV-80807,Men Ballet Flats Heritage,CRM,Creme,Footwear,Men,Flats,Ballet Flats,MV,Maison Voss,300,30,EU_F07M,MV Flagship Paris,1340.31,340.78,3,1935.71,830.65,232.75,2,1290.48,9,5,4,9,7,0
MV-33509,Unisex Fedoras Signature,ARG,Argent,Accessories,Unisex,Hats,Fedoras,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,22550.14,6191.0,44,32151.26,21528.87,8102.12,38,27766.99,102,74,28,75,53,0
MV-36143,Unisex Weekender Heritage,CHP,Champagne,Leather Goods,Unisex,Luggage,Weekender,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,26498.5,8730.77,29,35368.04,27533.01,7822.78,32,39026.8,75,64,11,75,45,0
MV-53064,Men Skirts Slim,ARG,Argent,Ready-to-Wear,Men,Bottoms,Skirts,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,30015.65,8831.64,62,40743.9,20504.11,5986.22,45,29572.19,155,150,5,96,60,0
MV-73532,Women Midi Dresses Modern,TRP,Taupe,Ready-to-Wear,Women,Dresses,Midi Dresses,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,66795.35,25274.08,100,86387.81,72379.36,27010.02,102,88115.57,327,222,105,293,289,0
MV-30257,Women Weekender Relaxed,NOI,Noir,Leather Goods,Women,Luggage,Weekender,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,22767.9,6084.74,20,29924.0,15816.6,4846.47,15,22443.0,66,55,11,54,39,0
MV-23238,Women Knitwear Essential,ROG,Rouge,Ready-to-Wear,Women,Tops,Knitwear,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,32766.54,9105.96,51,47087.89,27242.29,9171.0,39,36008.39,27,16,11,23,19,0
MV-46421,Women Knee High Slim,BEG,Beige,Footwear,Women,Boots,Knee High,MVS,MV Signature,300,30,EU_F07M,MV Flagship Paris,39802.5,12154.62,78,51769.58,48676.18,14408.53,90,59734.13,216,139,77,233,150,0
MV-39389,Women Mules Modern,CRM,Cognac,Footwear,Women,Heels,Mules,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,3166.62,909.63,9,3933.04,3513.75,1238.04,10,4370.04,11,8,3,12,9,0
MV-99173,Women Card Holders Modern,ARG,Argent,Leather Goods,Women,Small Leather Goods,Card Holders,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,85839.73,30133.93,106,109698.53,86152.19,24818.07,97,100384.51,250,151,99,251,163,0
MV-56438,Men Boots Essential,IVR,Ivoire,Footwear,Men,Heels,Boots,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,38574.54,11956.07,59,46527.8,30544.63,11599.76,54,42584.76,62,43,19,52,39,0
MV-68493,Women Chain Belts Relaxed,ECR,Ecru,Leather Goods,Women,Belts,Chain Belts,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,197539.25,62051.17,189,298458.91,221690.68,59372.14,207,326883.57,485,305,180,461,406,0
MV-49139,Men Wool Scarves Essential,TAN,Tan,Accessories,Men,Scarves,Wool Scarves,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,15251.35,4264.67,26,18117.24,12478.97,3556.65,21,14633.16,44,36,8,41,31,0
MV-76542,Men Suit Sets Modern,TRP,Taupe,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,1902.31,481.04,7,2526.58,1025.84,273.68,4,1443.76,25,18,7,15,12,0
MV-39389,Women Mules Modern,CRM,Creme,Footwear,Women,Heels,Mules,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,31340.69,11592.03,44,43268.08,29379.78,7843.63,43,42284.72,94,63,31,90,62,0
MV-92345,Women Leather Belts Modern,ECR,Ecru,Leather Goods,Women,Belts,Leather Belts,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,3240.13,865.72,5,4871.21,4276.67,1356.5,6,5845.45,15,9,6,16,12,0
MV-55830,Women Jeans Heritage,CRM,Cognac,Ready-to-Wear,Women,Bottoms,Jeans,MV,Maison Voss,300,20,EU_F07M,MV Flagship Paris,83733.47,29036.43,221,114999.59,89825.98,33347.93,257,133732.56,741,453,288,828,675,0
MV-44687,Men Card Holders Modern,BEG,Beige,Leather Goods,Men,Small Leather Goods,Card Holders,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,1373.5,381.61,2,2027.79,1320.42,366.3,2,2027.79,1,0,1,0,0,0
MV-90301,Men High Top,VRT,Vert,Footwear,Men,Sneakers,High Top,MVS,MV Signature,300,70,EU_F07M,MV Flagship Paris,30134.1,8624.1,88,41662.33,21097.66,5325.46,68,32193.62,166,162,4,132,108,0
MV-71797,Men Shoulder Bags Classic,CRM,Creme,Leather Goods,Men,Handbags,Shoulder Bags,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,28852.84,10312.7,47,41864.43,26329.86,8580.85,42,37410.77,114,76,38,86,51,0
MV-69459,Women Rings Signature,CAM,Camel,Accessories,Women,Jewelry,Rings,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,16702.64,5896.24,29,23088.33,21844.75,6090.99,37,29457.52,95,88,7,106,96,0
MV-78494,Men Suit Sets Essential,ROG,Rouge,Ready-to-Wear,Men,Suits,Suit Sets,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,1625.76,598.12,4,2390.53,1845.12,485.6,4,2390.53,12,11,1,11,10,0
MV-30644,Men Chain Belts Slim,GRG,Greige,Leather Goods,Men,Belts,Chain Belts,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,52731.97,17475.56,61,73159.99,43037.4,11498.71,45,53970.48,101,71,30,75,66,0
MV-78146,Men Day Dresses,CAM,Camel,Ready-to-Wear,Men,Dresses,Day Dresses,MV,Maison Voss,300,70,EU_F07M,MV Flagship Paris,38627.78,14439.96,55,54623.21,29328.06,10118.81,44,43698.57,80,52,28,62,39,0
MV-65444,Women Berets,RSE,Rose Poudre,Accessories,Women,Hats,Berets,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,6845.9,1736.26,20,9004.91,5086.2,1325.93,15,6753.68,58,47,11,40,27,0
MV-71797,Men Shoulder Bags Classic,IVR,Ivoire,Leather Goods,Men,Handbags,Shoulder Bags,MVS,MV Signature,300,20,EU_F07M,MV Flagship Paris,53168.5,19590.18,153,68905.41,69712.26,21208.19,193,86919.89,434,298,136,595,478,0
MV-43491,Women Earrings Heritage,CRM,Creme,Accessories,Women,Jewelry,Earrings,MV,Maison Voss,300,50,EU_F07M,MV Flagship Paris,7587.86,2013.57,23,10286.22,6682.52,1967.77,21,9391.77,28,27,1,27,25,0
MV-69692,Women Suit Sets Essential,NOI,Noir,Ready-to-Wear,Women,Suits,Suit Sets,MVS,MV Signature,300,50,EU_F07M,MV Flagship Paris,8432.97,3123.34,37,12073.0,5830.65,2121.89,26,8483.73,138,137,1,87,70,0
