transaction_id,client_id,transaction_date,store_code,store_name,category,product_name,quantity,unit_price,net_sales_amount,channel,currency
TXN-MV-336800,MVC-00405,2025-11-05,A800,MV SOHO New York,Handbags,MV Handbags Heritage,1,1249.93,1063.76,Boutique,USD
TXN-MV-214742,MVC-00405,2025-10-21,A800,MV SOHO New York,Small Leather Goods,MV Small Leather Goods Signature,1,489.29,401.69,Boutique,USD
TXN-MV-838749,MVC-00405,2025-10-21,A800,MV SOHO New York,Small Leather Goods,MV Small Leather Goods Signature,1,510.92,534.27,Boutique,USD
TXN-MV-921436,MVC-00405,2025-10-21,A800,MV SOHO New York,Small Leather Goods,MV Small Leather Goods Limited,1,464.97,411.47,Boutique,USD
TXN-MV-409175,MVC-00406,2025-07-22,A800,MV SOHO New York,Handbags,MV Handbags Essential,1,6062.79,6114.63,Digital,USD
TXN-MV-567404,MVC-00406,2025-07-22,A800,MV SOHO New York,Handbags,MV Handbags Limited,1,6620.76,5888.12,Digital,USD
TXN-MV-622584,MVC-00406,2025-05-25,A800,MV SOHO New York,Small Leather Goods,MV Small Leather Goods Heritage,1,11202.24,10968.43,Digital,USD
TXN-MV-827814,MVC-00406,2025-09-01,A800,MV SOHO New York,Footwear,MV Footwear Heritage,1,3928.68,5006.13,Digital,USD
TXN-MV-431254,MVC-00406,2025-09-01,A800,MV SOHO New York,Footwear,MV Footwear Essential,1,4323.8,4911.28,Digital,USD
TXN-MV-754779,MVC-00406,2025-09-01,A800,MV SOHO New York,Footwear,MV Footwear Essential,1,4494.48,4651.06,Digital,USD
TXN-MV-520525,MVC-00406,2025-09-01,A800,MV SOHO New York,Footwear,MV Footwear Essential,1,4844.66,3844.01,Digital,USD
TXN-MV-169930,MVC-00406,2025-02-14,A800,MV SOHO New York,Handbags,MV Handbags Heritage,1,21697.5,22426.2,Digital,USD
TXN-MV-481955,MVC-00406,2025-03-12,A800,MV SOHO New York,Handbags,MV Handbags Heritage,1,8024.26,6912.21,Digital,USD
TXN-MV-177975,MVC-00406,2025-03-12,A800,MV SOHO New York,Handbags,MV Handbags Signature,1,6920.81,7933.31,Digital,USD
TXN-MV-592791,MVC-00406,2025-03-12,A800,MV SOHO New York,Handbags,MV Handbags Heritage,1,6178.97,7866.29,Digital,USD
TXN-MV-425336,MVC-00406,2024-12-22,A800,MV SOHO New York,Ready-to-Wear,MV Ready-to-Wear Heritage,1,4550.34,4404.35,Digital,USD
TXN-MV-598688,MVC-00406,2024-12-22,A800,MV SOHO New York,Ready-to-Wear,MV Ready-to-Wear Classic,1,3946.85,3706.0,Digital,USD
TXN-MV-228184,MVC-00406,2024-12-22,A800,MV SOHO New York,Ready-to-Wear,MV Ready-to-Wear Classic,1,4913.64,4222.45,Digital,USD
TXN-MV-781837,MVC-00406,2025-02-05,A800,MV SOHO New York,Small Leather Goods,MV Small Leather Goods Classic,1,5630.7,6698.39,Digital,USD
TXN-MV-573888,MVC-00406,2025-02-05,A800,MV SOHO New York,Small Leather Goods,MV Small Leather Goods Signature,1,6431.17,7051.86,Digital,USD
TXN-MV-577182,MVC-00406,2025-11-27,A800,MV SOHO New York,Accessories,MV Accessories Signature,1,15141.53,16277.45,Digital,USD
TXN-MV-372135,MVC-00406,2025-06-02,A800,MV SOHO New York,Small Leather Goods,MV Small Leather Goods Classic,1,2709.39,3219.38,Digital,USD
TXN-MV-798041,MVC-00406,2025-06-02,A800,MV SOHO New York,Small Leather Goods,MV Small Leather Goods Heritage,1,2955.47,2803.26,Digital,USD
TXN-MV-518183,MVC-00406,2025-06-02,A800,MV SOHO New York,Small Leather Goods,MV Small Leather Goods Classic,1,3351.7,3506.41,Digital,USD
TXN-MV-679815,MVC-00406,2025-06-02,A800,MV SOHO New York,Small Leather Goods,MV Small Leather Goods Signature,1,3486.21,2751.46,Digital,USD
TXN-MV-417673,MVC-00406,2025-07-25,A800,MV SOHO New York,Footwear,MV Footwear Classic,1,5017.47,4220.68,Digital,USD
TXN-MV-596004,MVC-00406,2025-07-25,A800,MV SOHO New York,Footwear,MV Footwear Heritage,1,5074.12,4774.99,Digital,USD
TXN-MV-233095,MVC-00406,2025-08-02,A800,MV SOHO New York,Handbags,MV Handbags Signature,1,13169.27,10073.61,Digital,USD
TXN-MV-546094,MVC-00406,2025-08-02,A800,MV SOHO New York,Handbags,MV Handbags Heritage,1,10295.73,10111.32,Digital,USD
TXN-MV-157476,MVC-00406,2025-01-31,A800,MV SOHO New York,Small Leather Goods,MV Small Leather Goods Signature,1,3827.21,4319.06,Digital,USD
TXN-MV-726626,MVC-00406,2025-01-31,A800,MV SOHO New York,Small Leather Goods,MV Small Leather Goods Heritage,1,3346.82,4036.36,Digital,USD
TXN-MV-743177,MVC-00406,2025-01-31,A800,MV SOHO New York,Small Leather Goods,MV Small Leather Goods Signature,1,3506.99,4284.89,Digital,USD
TXN-MV-543096,MVC-00406,2025-01-31,A800,MV SOHO New York,Small Leather Goods,MV Small Leather Goods Limited,1,3598.94,3308.95,Digital,USD
TXN-MV-297472,MVC-00406,2026-01-11,A800,MV SOHO New York,Small Leather Goods,MV Small Leather Goods Signature,1,3956.21,4407.72,Digital,USD
TXN-MV-383468,MVC-00406,2026-01-11,A800,MV SOHO New York,Small Leather Goods,MV Small Leather Goods Essential,1,4892.63,3836.12,Digital,USD
TXN-MV-135371,MVC-00406,2026-01-11,A800,MV SOHO New York,Small Leather Goods,MV Small Leather Goods Heritage,1,4694.35,4211.84,Digital,USD
TXN-MV-334635,MVC-00406,2025-02-09,A800,MV SOHO New York,Ready-to-Wear,MV Ready-to-Wear Heritage,1,9655.11,9938.76,Digital,USD
TXN-MV-620477,MVC-00406,2025-04-24,A800,MV SOHO New York,Ready-to-Wear,MV Ready-to-Wear Essential,1,20734.11,21249.56,Digital,USD
TXN-MV-574867,MVC-00406,2025-11-14,A800,MV SOHO New York,Small Leather Goods,MV Small Leather Goods Limited,1,3915.92,4599.47,Digital,USD
TXN-MV-903169,MVC-00406,2025-11-14,A800,MV SOHO New York,Small Leather Goods,MV Small Leather Goods Essential,1,4151.82,3861.91,Digital,USD
TXN-MV-211650,MVC-00406,2025-11-14,A800,MV SOHO New York,Small Leather Goods,MV Small Leather Goods Heritage,1,4703.33,5154.92,Digital,USD
TXN-MV-352124,MVC-00406,2025-11-14,A800,MV SOHO New York,Handbags,MV Handbags Signature,1,2588.12,2550.92,Digital,USD
TXN-MV-786179,MVC-00406,2025-11-14,A800,MV SOHO New York,Handbags,MV Handbags Essential,1,2756.17,2725.47,Digital,USD
TXN-MV-732272,MVC-00406,2025-11-14,A800,MV SOHO New York,Handbags,MV Handbags Limited,1,2393.61,2919.81,Digital,USD
TXN-MV-626346,MVC-00406,2025-11-14,A800,MV SOHO New York,Handbags,MV Handbags Heritage,1,2495.28,3158.78,Digital,USD
TXN-MV-935734,MVC-00406,2025-04-24,A800,MV SOHO New York,Handbags,MV Handbags Heritage,1,4576.73,6061.02,Digital,USD
TXN-MV-933788,MVC-00406,2025-04-24,A800,MV SOHO New York,Handbags,MV Handbags Essential,1,4839.52,4528.71,Digital,USD
TXN-MV-883951,MVC-00406,2025-04-24,A800,MV SOHO New York,Handbags,MV Handbags Classic,1,5322.38,5486.0,Digital,USD
TXN-MV-684066,MVC-00406,2025-04-24,A800,MV SOHO New York,Handbags,MV Handbags Essential,1,5605.34,4925.9,Digital,USD
TXN-MV-443461,MVC-00406,2024-12-31,A800,MV SOHO New York,Ready-to-Wear,MV Ready-to-Wear Heritage,1,10462.66,11622.12,Digital,USD
TXN-MV-568621,MVC-00406,2025-10-10,A800,MV SOHO New York,Handbags,MV Handbags Signature,1,2046.67,2119.52,Digital,USD
TXN-MV-515999,MVC-00406,2025-10-10,A800,MV SOHO New York,Handbags,MV Handbags Signature,1,2269.14,2183.65,Digital,USD
TXN-MV-765956,MVC-00406,2025-10-10,A800,MV SOHO New York,Handbags,MV Handbags Signature,1,1981.57,2069.17,Digital,USD
TXN-MV-136945,MVC-00406,2025-11-12,A800,MV SOHO New York,Handbags,MV Handbags Limited,1,5099.31,5625.14,Digital,USD
TXN-MV-777464,MVC-00406,2025-11-12,A800,MV SOHO New York,Handbags,MV Handbags Essential,1,4842.6,6453.51,Digital,USD
TXN-MV-871444,MVC-00406,2025-11-12,A800,MV SOHO New York,Handbags,MV Handbags Classic,1,5465.57,6152.02,Digital,USD
TXN-MV-582711,MVC-00406,2025-02-05,A800,MV SOHO New York,Ready-to-Wear,MV Ready-to-Wear Essential,1,7599.14,7136.57,Digital,USD
TXN-MV-319852,MVC-00406,2025-10-01,A800,MV SOHO New York,Handbags,MV Handbags Signature,1,12230.56,9744.38,Digital,USD
TXN-MV-509127,MVC-00406,2025-10-01,A800,MV SOHO New York,Handbags,MV Handbags Limited,1,10754.72,10263.57,Digital,USD
TXN-MV-893424,MVC-00406,2025-12-10,A800,MV SOHO New York,Ready-to-Wear,MV Ready-to-Wear Limited,1,2744.86,2792.75,Digital,USD
TXN-MV-582862,MVC-00406,2025-12-10,A800,MV SOHO New York,Ready-to-Wear,MV Ready-to-Wear Classic,1,3519.77,2872.91,Digital,USD
TXN-MV-298683,MVC-00406,2025-12-10,A800,MV SOHO New York,Ready-to-Wear,MV Ready-to-Wear Heritage,1,3364.9,3091.63,Digital,USD
TXN-MV-782159,MVC-00407,2024-02-18,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Limited,1,96.63,104.75,Boutique,USD
TXN-MV-366737,MVC-00407,2024-02-18,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Signature,1,117.93,92.49,Boutique,USD
TXN-MV-424553,MVC-00407,2024-02-18,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Signature,1,89.67,97.26,Boutique,USD
TXN-MV-373577,MVC-00407,2024-02-18,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Classic,1,162.18,169.2,Boutique,USD
TXN-MV-168687,MVC-00407,2024-02-18,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Essential,1,179.36,158.02,Boutique,USD
TXN-MV-459010,MVC-00407,2024-02-18,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Classic,1,192.96,177.01,Boutique,USD
TXN-MV-694096,MVC-00407,2024-02-18,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Signature,1,177.04,186.35,Boutique,USD
TXN-MV-903298,MVC-00407,2024-02-18,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Essential,1,922.65,1016.42,Boutique,USD
TXN-MV-514587,MVC-00408,2024-05-09,A800,MV SOHO New York,Ready-to-Wear,MV Ready-to-Wear Heritage,1,311.93,268.39,Boutique,USD
TXN-MV-321098,MVC-00408,2024-05-09,A800,MV SOHO New York,Ready-to-Wear,MV Ready-to-Wear Limited,1,304.24,292.57,Boutique,USD
TXN-MV-542787,MVC-00408,2024-05-09,A800,MV SOHO New York,Handbags,MV Handbags Classic,1,690.5,695.38,Boutique,USD
TXN-MV-351007,MVC-00408,2024-05-09,A800,MV SOHO New York,Handbags,MV Handbags Signature,1,244.8,242.99,Boutique,USD
TXN-MV-286772,MVC-00409,2024-10-13,A800,MV SOHO New York,Handbags,MV Handbags Heritage,1,1554.79,1637.26,Digital,USD
TXN-MV-846026,MVC-00409,2025-04-27,A800,MV SOHO New York,Small Leather Goods,MV Small Leather Goods Classic,1,486.49,481.45,Digital,USD
TXN-MV-864710,MVC-00409,2025-04-27,A800,MV SOHO New York,Small Leather Goods,MV Small Leather Goods Signature,1,488.24,597.52,Digital,USD
TXN-MV-135001,MVC-00409,2025-04-27,A800,MV SOHO New York,Small Leather Goods,MV Small Leather Goods Essential,1,537.27,499.24,Digital,USD
TXN-MV-162111,MVC-00409,2025-03-06,A800,MV SOHO New York,Handbags,MV Handbags Essential,1,352.19,383.66,Digital,USD
TXN-MV-974265,MVC-00409,2025-03-06,A800,MV SOHO New York,Handbags,MV Handbags Classic,1,345.92,319.36,Digital,USD
TXN-MV-652381,MVC-00409,2025-03-06,A800,MV SOHO New York,Handbags,MV Handbags Heritage,1,381.09,367.37,Digital,USD
TXN-MV-644399,MVC-00409,2025-03-06,A800,MV SOHO New York,Handbags,MV Handbags Signature,1,371.87,337.04,Digital,USD
TXN-MV-247386,MVC-00409,2024-10-22,A800,MV SOHO New York,Accessories,MV Accessories Limited,1,255.85,246.03,Digital,USD
TXN-MV-747255,MVC-00409,2024-10-22,A800,MV SOHO New York,Accessories,MV Accessories Essential,1,223.5,213.1,Digital,USD
TXN-MV-383070,MVC-00410,2025-04-03,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Essential,1,1585.82,1699.56,Digital,USD
TXN-MV-943141,MVC-00410,2025-04-03,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Signature,1,1583.87,1422.85,Digital,USD
TXN-MV-768938,MVC-00410,2025-04-03,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Heritage,1,1792.46,1535.68,Digital,USD
TXN-MV-567022,MVC-00410,2025-04-02,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Classic,1,1353.24,1316.06,Digital,USD
TXN-MV-514909,MVC-00410,2025-04-02,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Signature,1,1212.32,1235.51,Digital,USD
TXN-MV-116268,MVC-00410,2025-06-20,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Heritage,1,8023.97,8033.49,Digital,USD
TXN-MV-995542,MVC-00410,2025-07-04,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Signature,1,2838.92,2562.3,Digital,USD
TXN-MV-206029,MVC-00410,2025-07-04,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Classic,1,2734.34,2165.41,Digital,USD
TXN-MV-160774,MVC-00410,2025-02-08,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Signature,1,2307.14,2181.36,Digital,USD
TXN-MV-616061,MVC-00410,2025-02-08,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Limited,1,2218.03,2193.27,Digital,USD
TXN-MV-274032,MVC-00410,2025-02-08,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Heritage,1,2168.73,2311.78,Digital,USD
TXN-MV-907555,MVC-00410,2025-03-21,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Heritage,1,1749.76,2217.34,Digital,USD
TXN-MV-946054,MVC-00410,2025-03-21,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Signature,1,1818.98,1709.81,Digital,USD
TXN-MV-909296,MVC-00410,2025-03-21,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Classic,1,1917.37,1938.11,Digital,USD
TXN-MV-617386,MVC-00410,2025-03-21,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Classic,1,2074.42,2085.08,Digital,USD
TXN-MV-204720,MVC-00410,2025-09-24,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Essential,1,8076.41,6471.7,Digital,USD
TXN-MV-453327,MVC-00411,2025-05-07,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Signature,1,750.78,808.38,Boutique,USD
TXN-MV-315546,MVC-00411,2025-05-07,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Classic,1,964.93,811.2,Boutique,USD
TXN-MV-159844,MVC-00411,2025-05-07,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Signature,1,872.13,907.61,Boutique,USD
TXN-MV-609236,MVC-00411,2026-02-13,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Essential,1,3452.45,3034.07,Boutique,USD
TXN-MV-534287,MVC-00411,2026-02-13,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Classic,1,3631.55,3402.3,Boutique,USD
TXN-MV-642491,MVC-00411,2025-11-10,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Signature,1,600.84,621.47,Boutique,USD
TXN-MV-201187,MVC-00411,2025-11-10,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Limited,1,629.53,647.85,Boutique,USD
TXN-MV-826424,MVC-00411,2025-11-10,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Heritage,1,617.94,681.52,Boutique,USD
TXN-MV-927683,MVC-00411,2024-02-25,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Heritage,1,1002.18,1128.22,Boutique,USD
TXN-MV-444431,MVC-00411,2024-02-25,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Signature,1,1180.49,1191.01,Boutique,USD
TXN-MV-451575,MVC-00411,2024-02-25,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Signature,1,1114.37,1298.12,Boutique,USD
TXN-MV-954007,MVC-00411,2024-08-18,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Limited,1,3114.65,3049.35,Boutique,USD
TXN-MV-675388,MVC-00411,2025-06-28,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Essential,1,1227.03,1317.88,Boutique,USD
TXN-MV-829099,MVC-00411,2025-06-28,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Heritage,1,1222.08,1637.68,Boutique,USD
TXN-MV-203511,MVC-00411,2025-06-28,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Essential,1,1476.99,1561.94,Boutique,USD
TXN-MV-991115,MVC-00411,2025-06-28,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Limited,1,1449.11,1561.3,Boutique,USD
TXN-MV-442508,MVC-00411,2026-01-05,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Limited,1,1053.69,983.64,Boutique,USD
TXN-MV-854215,MVC-00411,2026-01-05,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Essential,1,993.45,1005.71,Boutique,USD
TXN-MV-568988,MVC-00411,2026-01-05,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Heritage,1,859.99,830.03,Boutique,USD
TXN-MV-429875,MVC-00411,2026-01-05,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Heritage,1,794.31,1042.38,Boutique,USD
TXN-MV-824049,MVC-00411,2024-05-29,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Heritage,1,2551.28,2847.52,Boutique,USD
TXN-MV-394238,MVC-00411,2024-05-29,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Classic,1,2664.33,2358.72,Boutique,USD
TXN-MV-222728,MVC-00411,2024-05-29,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Limited,1,2728.65,2848.56,Boutique,USD
TXN-MV-125204,MVC-00411,2025-01-29,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Classic,1,5574.26,5635.19,Boutique,USD
TXN-MV-873562,MVC-00411,2025-02-25,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Essential,1,2088.74,2507.08,Boutique,USD
TXN-MV-120032,MVC-00411,2025-02-25,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Essential,1,2103.22,2235.46,Boutique,USD
TXN-MV-923338,MVC-00411,2025-02-25,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Heritage,1,2741.15,2311.11,Boutique,USD
TXN-MV-142153,MVC-00411,2024-11-06,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Heritage,1,6767.18,7369.42,Boutique,USD
TXN-MV-503747,MVC-00411,2024-07-20,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Essential,1,1129.1,974.54,Boutique,USD
TXN-MV-661501,MVC-00411,2024-07-20,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Limited,1,991.77,994.97,Boutique,USD
TXN-MV-119846,MVC-00411,2024-07-20,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Heritage,1,1191.89,1054.25,Boutique,USD
TXN-MV-734400,MVC-00411,2024-07-20,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Signature,1,1150.2,1005.88,Boutique,USD
TXN-MV-656106,MVC-00412,2025-04-27,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Classic,1,1251.27,1217.87,Boutique,USD
TXN-MV-874351,MVC-00412,2025-04-27,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Classic,1,1035.93,1184.09,Boutique,USD
TXN-MV-470046,MVC-00412,2025-02-12,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Signature,1,696.05,634.97,Boutique,USD
TXN-MV-683923,MVC-00412,2025-02-12,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Classic,1,634.04,626.46,Boutique,USD
TXN-MV-123588,MVC-00412,2025-02-12,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Heritage,1,608.71,628.11,Boutique,USD
TXN-MV-122580,MVC-00412,2025-02-12,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Limited,1,733.04,745.25,Boutique,USD
TXN-MV-816977,MVC-00412,2024-12-23,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Heritage,1,880.05,965.79,Boutique,USD
TXN-MV-998374,MVC-00412,2024-12-23,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Limited,1,985.48,969.67,Boutique,USD
TXN-MV-973623,MVC-00412,2024-12-23,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Classic,1,918.5,935.74,Boutique,USD
TXN-MV-339808,MVC-00412,2024-12-23,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Signature,1,938.35,784.62,Boutique,USD
TXN-MV-422216,MVC-00412,2025-07-09,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Limited,1,688.51,784.81,Boutique,USD
TXN-MV-406733,MVC-00412,2025-07-09,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Heritage,1,754.25,763.57,Boutique,USD
TXN-MV-483226,MVC-00412,2025-07-09,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Essential,1,807.59,843.31,Boutique,USD
TXN-MV-294217,MVC-00412,2025-03-25,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Essential,1,1400.25,1089.48,Boutique,USD
TXN-MV-192293,MVC-00412,2025-03-25,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Signature,1,1388.69,1301.84,Boutique,USD
TXN-MV-904702,MVC-00412,2025-04-05,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Limited,1,2296.7,2090.71,Boutique,USD
TXN-MV-844741,MVC-00412,2025-04-05,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Signature,1,2203.78,2006.49,Boutique,USD
TXN-MV-851870,MVC-00412,2025-04-05,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Heritage,1,2324.5,1783.8,Boutique,USD
TXN-MV-120987,MVC-00412,2025-04-02,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Classic,1,1293.6,1193.04,Boutique,USD
TXN-MV-456261,MVC-00412,2025-04-02,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Essential,1,1172.36,1229.35,Boutique,USD
TXN-MV-934202,MVC-00412,2025-04-02,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Essential,1,1134.25,1359.78,Boutique,USD
TXN-MV-687359,MVC-00412,2025-08-30,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Classic,1,1774.31,1688.88,Boutique,USD
TXN-MV-355752,MVC-00412,2025-08-30,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Limited,1,1648.42,1771.55,Boutique,USD
TXN-MV-944674,MVC-00412,2025-08-30,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Limited,1,1659.02,1575.63,Boutique,USD
TXN-MV-699962,MVC-00412,2025-08-30,EU_F07M,MV Flagship Paris,Ready-to-Wear,MV Ready-to-Wear Limited,1,1917.8,1676.72,Boutique,USD
TXN-MV-216931,MVC-00413,2024-08-14,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Essential,1,2093.78,2406.75,Boutique,USD
TXN-MV-228575,MVC-00413,2024-08-14,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Limited,1,2113.18,2406.9,Boutique,USD
TXN-MV-568049,MVC-00413,2024-08-14,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Heritage,1,2337.87,2598.57,Boutique,USD
TXN-MV-825690,MVC-00413,2024-12-05,EU_F07M,MV Flagship Paris,Small Leather Goods,MV Small Leather Goods Essential,1,6735.61,6825.45,Boutique,USD
TXN-MV-232308,MVC-00413,2024-04-01,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Heritage,1,1016.95,1038.36,Boutique,USD
TXN-MV-320824,MVC-00413,2024-04-01,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Classic,1,978.62,1102.78,Boutique,USD
TXN-MV-620321,MVC-00413,2024-04-01,EU_F07M,MV Flagship Paris,Accessories,MV Accessories Classic,1,1003.26,950.8,Boutique,USD
TXN-MV-127428,MVC-00413,2025-10-29,EU_F07M,MV Flagship Paris,Footwear,MV Footwear Heritage,1,4317.02,3836.34,Boutique,USD
TXN-MV-608493,MVC-00413,2025-12-03,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Classic,1,1925.59,2032.56,Boutique,USD
TXN-MV-923233,MVC-00413,2025-12-03,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Limited,1,1824.15,1826.27,Boutique,USD
TXN-MV-964952,MVC-00413,2025-12-03,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Classic,1,1710.78,1756.92,Boutique,USD
TXN-MV-572154,MVC-00413,2025-12-03,EU_F07M,MV Flagship Paris,Handbags,MV Handbags Limited,1,2081.55,1591.61,Boutique,USD
TXN-MV-477461,MVC-00413,2024-09-27,EU_F07M,MV Flagship Paris,Jewelry,MV Jewelry Heritage,1,7401.39,6023.56,Boutique,USD
TXN-MV-580552,MVC-00414,2024-06-24,J347,MV Flagship Tokyo,Ready-to-Wear,MV Ready-to-Wear Heritage,1,729.69,793.0,Boutique,USD
TXN-MV-760529,MVC-00414,2024-06-24,J347,MV Flagship Tokyo,Ready-to-Wear,MV Ready-to-Wear Signature,1,817.89,930.87,Boutique,USD
TXN-MV-380091,MVC-00414,2024-06-24,J347,MV Flagship Tokyo,Ready-to-Wear,MV Ready-to-Wear Essential,1,763.38,780.0,Boutique,USD
TXN-MV-973931,MVC-00414,2025-04-28,J347,MV Flagship Tokyo,Ready-to-Wear,MV Ready-to-Wear Limited,1,487.68,586.62,Boutique,USD
TXN-MV-823358,MVC-00414,2025-04-28,J347,MV Flagship Tokyo,Ready-to-Wear,MV Ready-to-Wear Heritage,1,609.61,454.47,Boutique,USD
TXN-MV-450187,MVC-00414,2025-04-28,J347,MV Flagship Tokyo,Ready-to-Wear,MV Ready-to-Wear Classic,1,614.12,597.91,Boutique,USD
TXN-MV-326299,MVC-00414,2025-04-28,J347,MV Flagship Tokyo,Ready-to-Wear,MV Ready-to-Wear Classic,1,563.83,479.67,Boutique,USD
TXN-MV-597866,MVC-00414,2025-09-12,J347,MV Flagship Tokyo,Handbags,MV Handbags Limited,1,1053.49,1084.58,Boutique,USD
TXN-MV-683333,MVC-00414,2025-09-12,J347,MV Flagship Tokyo,Handbags,MV Handbags Limited,1,895.21,1098.54,Boutique,USD
TXN-MV-956588,MVC-00414,2025-02-22,J347,MV Flagship Tokyo,Footwear,MV Footwear Limited,1,569.46,646.6,Boutique,USD
