transaction_id,client_id,transaction_date,channel,category,product_name,quantity,unit_price,net_sales_amount,primary_category,secondary_category,favorite_product
TXN-MS-690357,MVC-00395,2025-07-28,Phone,Body Care,Céleste Body Oil,1,123.99,123.99,Fragrance,Body Care,Solène Nº3
TXN-MS-484788,MVC-00395,2025-07-01,Phone,Fragrance,Éclat de Printemps,2,210.42,420.84,Fragrance,Body Care,Solène Nº3
TXN-MS-821956,MVC-00395,2026-01-10,Phone,Body Care,Céleste Body Oil,1,70.57,70.57,Fragrance,Body Care,Solène Nº3
TXN-MS-460800,MVC-00396,2024-10-22,Boutique,Skincare,Renaissance Crème Nº1,1,238.13,238.13,Skincare,Body Care,Source Hydra Gel
TXN-MS-461261,MVC-00396,2026-01-04,Boutique,Skincare,Éternelle Crème,2,143.48,286.96,Skincare,Body Care,Source Hydra Gel
TXN-MS-224642,MVC-00396,2024-11-08,Boutique,Skincare,Source Hydra Gel,2,247.26,494.52,Skincare,Body Care,Source Hydra Gel
TXN-MS-425054,MVC-00397,2023-06-16,Boutique,Hair Care,Sérum Cheveux Éclat,1,101.38,101.38,Makeup,Hair Care,Ombre Royale Eyeshadow
TXN-MS-491530,MVC-00398,2025-03-23,Boutique,Fragrance,Cobalt Nuit,1,245.67,245.67,Makeup,Fragrance,Ombre Royale Eyeshadow
TXN-MS-597785,MVC-00398,2025-04-02,Boutique,Makeup,Volume Sculpté Mascara,1,99.24,99.24,Makeup,Fragrance,Ombre Royale Eyeshadow
TXN-MS-602653,MVC-00398,2025-03-18,Boutique,Fragrance,Solène Nº3,2,362.19,724.38,Makeup,Fragrance,Ombre Royale Eyeshadow
TXN-MS-447564,MVC-00398,2025-06-26,Boutique,Fragrance,Velours Noir,2,368.63,737.26,Makeup,Fragrance,Ombre Royale Eyeshadow
TXN-MS-409917,MVC-00398,2025-05-14,Boutique,Makeup,Voile Naturel Foundation,2,53.23,106.46,Makeup,Fragrance,Ombre Royale Eyeshadow
TXN-MS-283509,MVC-00398,2025-05-09,Boutique,Makeup,Voile Naturel Foundation,1,65.73,65.73,Makeup,Fragrance,Ombre Royale Eyeshadow
TXN-MS-129460,MVC-00398,2025-04-17,Boutique,Makeup,Ombre Royale Eyeshadow,1,99.86,99.86,Makeup,Fragrance,Ombre Royale Eyeshadow
TXN-MS-446700,MVC-00399,2024-03-04,Boutique,Fragrance,Empire Homme,1,282.81,282.81,Makeup,Fragrance,Voile Naturel Foundation
TXN-MS-425277,MVC-00399,2025-10-04,Boutique,Fragrance,Éclat de Printemps,2,250.99,501.98,Makeup,Fragrance,Voile Naturel Foundation
TXN-MS-632743,MVC-00400,2026-01-30,Event,Skincare,Raffermissant Sérum,1,222.01,222.01,Hair Care,Skincare,Huile de Rose Hair Oil
TXN-MS-376684,MVC-00400,2025-06-28,Event,Hair Care,Sérum Cheveux Éclat,1,149.53,149.53,Hair Care,Skincare,Huile de Rose Hair Oil
TXN-MS-330514,MVC-00400,2024-04-09,Event,Hair Care,Masque Nocturne,2,72.48,144.96,Hair Care,Skincare,Huile de Rose Hair Oil
TXN-MS-981465,MVC-00401,2026-02-18,Event,Hair Care,Sérum Cheveux Éclat,1,125.24,125.24,Body Care,Hair Care,Céleste Body Oil
TXN-MS-782591,MVC-00401,2025-05-10,Event,Hair Care,Sérum Cheveux Éclat,2,81.54,163.08,Body Care,Hair Care,Céleste Body Oil
TXN-MS-159197,MVC-00401,2025-09-03,Event,Body Care,Céleste Body Oil,1,87.91,87.91,Body Care,Hair Care,Céleste Body Oil
TXN-MS-798744,MVC-00401,2025-04-04,Event,Hair Care,Huile de Rose Hair Oil,1,140.04,140.04,Body Care,Hair Care,Céleste Body Oil
TXN-MS-794830,MVC-00401,2025-06-12,Event,Body Care,Mademoiselle de Solène Body Cream,2,120.11,240.22,Body Care,Hair Care,Céleste Body Oil
TXN-MS-231524,MVC-00402,2024-08-23,Digital,Skincare,Renaissance Crème Nº1,2,336.39,672.78,Skincare,Hair Care,Raffermissant Sérum
TXN-MS-741994,MVC-00402,2025-05-08,Digital,Skincare,Bouclier Jour SPF50,2,279.07,558.14,Skincare,Hair Care,Raffermissant Sérum
TXN-MS-911203,MVC-00402,2023-11-03,Digital,Hair Care,Sérum Cheveux Éclat,2,135.25,270.5,Skincare,Hair Care,Raffermissant Sérum
TXN-MS-284725,MVC-00402,2024-05-02,Digital,Skincare,Éternelle Crème,1,151.46,151.46,Skincare,Hair Care,Raffermissant Sérum
TXN-MS-877107,MVC-00402,2025-12-11,Digital,Hair Care,Sérum Cheveux Éclat,2,137.17,274.34,Skincare,Hair Care,Raffermissant Sérum
TXN-MS-997101,MVC-00403,2025-07-10,Digital,Makeup,Volume Sculpté Mascara,1,67.28,67.28,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-492390,MVC-00403,2025-01-07,Digital,Fragrance,Éclat de Printemps,1,311.55,311.55,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-571765,MVC-00403,2025-02-10,Digital,Makeup,Lumière Aqua,1,100.44,100.44,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-515449,MVC-00403,2025-08-13,Digital,Makeup,Voile Naturel Foundation,2,116.45,232.9,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-367398,MVC-00403,2025-06-29,Digital,Makeup,Voile Naturel Foundation,1,94.66,94.66,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-142604,MVC-00403,2025-10-19,Digital,Makeup,Voile Naturel Foundation,2,43.57,87.14,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-119110,MVC-00403,2025-11-07,Digital,Makeup,Volume Sculpté Mascara,2,114.32,228.64,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-761894,MVC-00403,2024-08-05,Digital,Makeup,Ombre Royale Eyeshadow,2,103.06,206.12,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-913098,MVC-00403,2024-09-30,Digital,Makeup,Rouge Solène Velours,1,84.93,84.93,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-972798,MVC-00403,2024-11-20,Digital,Fragrance,Solène Nº3 L'Eau,2,361.54,723.08,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-332314,MVC-00403,2026-03-01,Digital,Makeup,Voile Naturel Foundation,2,47.63,95.26,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-311856,MVC-00403,2025-04-03,Digital,Fragrance,Solène Nº3 L'Eau,2,379.11,758.22,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-204909,MVC-00404,2025-11-16,Boutique,Body Care,Mademoiselle de Solène Body Cream,2,158.07,316.14,Fragrance,Body Care,Mademoiselle de Solène
TXN-MS-134504,MVC-00405,2025-06-01,Boutique,Makeup,Rouge Solène Velours,1,111.81,111.81,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-998180,MVC-00405,2023-12-10,Boutique,Makeup,Voile Naturel Foundation,2,79.52,159.04,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-294030,MVC-00406,2025-02-02,Digital,Fragrance,Empire Homme,1,131.49,131.49,Fragrance,Skincare,Éclat de Printemps
TXN-MS-490044,MVC-00406,2025-03-06,Digital,Fragrance,Cobalt Nuit,2,123.83,247.66,Fragrance,Skincare,Éclat de Printemps
TXN-MS-340035,MVC-00406,2025-11-17,Digital,Fragrance,Velours Noir,1,336.75,336.75,Fragrance,Skincare,Éclat de Printemps
TXN-MS-841943,MVC-00406,2025-06-17,Digital,Fragrance,Velours Noir,1,401.14,401.14,Fragrance,Skincare,Éclat de Printemps
TXN-MS-713848,MVC-00406,2025-03-13,Digital,Skincare,Raffermissant Sérum,2,134.37,268.74,Fragrance,Skincare,Éclat de Printemps
TXN-MS-857018,MVC-00406,2025-03-03,Digital,Skincare,Bouclier Jour SPF50,2,169.09,338.18,Fragrance,Skincare,Éclat de Printemps
TXN-MS-591100,MVC-00406,2025-04-20,Digital,Skincare,Raffermissant Sérum,2,342.6,685.2,Fragrance,Skincare,Éclat de Printemps
TXN-MS-741858,MVC-00406,2025-11-19,Digital,Fragrance,Solène Nº3,2,265.48,530.96,Fragrance,Skincare,Éclat de Printemps
TXN-MS-106002,MVC-00406,2026-01-28,Digital,Skincare,Éternelle Crème,1,265.3,265.3,Fragrance,Skincare,Éclat de Printemps
TXN-MS-876788,MVC-00406,2025-06-17,Digital,Fragrance,Mademoiselle de Solène,2,370.73,741.46,Fragrance,Skincare,Éclat de Printemps
TXN-MS-872578,MVC-00406,2025-11-19,Digital,Fragrance,Cobalt Nuit,1,363.87,363.87,Fragrance,Skincare,Éclat de Printemps
TXN-MS-682227,MVC-00406,2026-01-04,Digital,Fragrance,Cobalt Nuit,2,185.74,371.48,Fragrance,Skincare,Éclat de Printemps
TXN-MS-824183,MVC-00406,2025-02-17,Digital,Fragrance,Platine Ardent,1,288.7,288.7,Fragrance,Skincare,Éclat de Printemps
TXN-MS-805723,MVC-00406,2025-07-09,Digital,Fragrance,Cobalt Nuit,1,207.33,207.33,Fragrance,Skincare,Éclat de Printemps
TXN-MS-761301,MVC-00406,2025-08-31,Digital,Skincare,Éternelle Crème,2,113.42,226.84,Fragrance,Skincare,Éclat de Printemps
TXN-MS-153112,MVC-00406,2024-12-27,Digital,Fragrance,Éclat de Printemps,1,188.19,188.19,Fragrance,Skincare,Éclat de Printemps
TXN-MS-173642,MVC-00406,2025-09-27,Digital,Fragrance,Éclat de Printemps,1,186.62,186.62,Fragrance,Skincare,Éclat de Printemps
TXN-MS-698797,MVC-00406,2025-02-19,Digital,Fragrance,Éclat de Printemps,2,267.47,534.94,Fragrance,Skincare,Éclat de Printemps
TXN-MS-325401,MVC-00407,2024-02-18,Boutique,Fragrance,Éclat d'Aurore,2,170.47,340.94,Fragrance,Hair Care,Éclat de Printemps
TXN-MS-449788,MVC-00408,2024-05-09,Boutique,Skincare,Raffermissant Sérum,1,150.28,150.28,Skincare,Makeup,Raffermissant Sérum
TXN-MS-122076,MVC-00409,2024-11-11,Digital,Skincare,Source Hydra Gel,2,371.74,743.48,Makeup,Skincare,Ombre Royale Eyeshadow
TXN-MS-513293,MVC-00410,2025-01-07,Digital,Fragrance,Velours Noir,1,163.65,163.65,Makeup,Fragrance,Ombre Royale Eyeshadow
TXN-MS-817363,MVC-00410,2024-10-30,Digital,Makeup,Ombre Royale Eyeshadow,2,92.24,184.48,Makeup,Fragrance,Ombre Royale Eyeshadow
TXN-MS-608091,MVC-00410,2026-01-18,Digital,Makeup,Rouge Solène Velours,1,79.25,79.25,Makeup,Fragrance,Ombre Royale Eyeshadow
TXN-MS-249419,MVC-00410,2024-12-11,Digital,Makeup,Voile Naturel Foundation,2,67.9,135.8,Makeup,Fragrance,Ombre Royale Eyeshadow
TXN-MS-897876,MVC-00410,2026-02-06,Digital,Makeup,Volume Sculpté Mascara,1,105.35,105.35,Makeup,Fragrance,Ombre Royale Eyeshadow
TXN-MS-309092,MVC-00410,2025-11-06,Digital,Makeup,Voile Naturel Foundation,1,116.58,116.58,Makeup,Fragrance,Ombre Royale Eyeshadow
TXN-MS-163488,MVC-00410,2026-01-28,Digital,Makeup,Voile Naturel Foundation,2,100.17,200.34,Makeup,Fragrance,Ombre Royale Eyeshadow
TXN-MS-600081,MVC-00410,2025-06-24,Digital,Makeup,Voile Naturel Foundation,1,110.13,110.13,Makeup,Fragrance,Ombre Royale Eyeshadow
TXN-MS-747063,MVC-00410,2025-06-04,Digital,Makeup,Ombre Royale Eyeshadow,2,68.21,136.42,Makeup,Fragrance,Ombre Royale Eyeshadow
TXN-MS-226549,MVC-00411,2024-02-17,Boutique,Fragrance,Éclat de Printemps,1,169.65,169.65,Fragrance,Makeup,Éclat de Printemps
TXN-MS-855788,MVC-00411,2023-06-23,Boutique,Fragrance,Velours Noir,2,226.28,452.56,Fragrance,Makeup,Éclat de Printemps
TXN-MS-365455,MVC-00411,2024-11-24,Boutique,Makeup,Lumière Aqua,1,99.7,99.7,Fragrance,Makeup,Éclat de Printemps
TXN-MS-766652,MVC-00412,2025-10-20,Boutique,Fragrance,Solène Nº3,2,262.12,524.24,Fragrance,Skincare,Éclat d'Aurore
TXN-MS-788579,MVC-00412,2025-12-18,Boutique,Skincare,Bouclier Jour SPF50,2,93.84,187.68,Fragrance,Skincare,Éclat d'Aurore
TXN-MS-857059,MVC-00412,2025-04-09,Boutique,Fragrance,Mademoiselle de Solène,1,280.24,280.24,Fragrance,Skincare,Éclat d'Aurore
TXN-MS-526181,MVC-00412,2025-02-28,Boutique,Skincare,Éternelle Crème,1,168.86,168.86,Fragrance,Skincare,Éclat d'Aurore
TXN-MS-343649,MVC-00413,2026-03-12,Boutique,Fragrance,Cobalt Nuit,1,410.88,410.88,Fragrance,Hair Care,Éclat d'Aurore
TXN-MS-595021,MVC-00413,2024-04-28,Boutique,Fragrance,Solène Nº3 L'Eau,1,176.74,176.74,Fragrance,Hair Care,Éclat d'Aurore
TXN-MS-300260,MVC-00413,2023-11-19,Boutique,Fragrance,Empire Homme,2,216.62,433.24,Fragrance,Hair Care,Éclat d'Aurore
TXN-MS-585859,MVC-00414,2025-12-02,Boutique,Makeup,Lumière Aqua,2,49.17,98.34,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-363942,MVC-00414,2025-08-27,Boutique,Makeup,Volume Sculpté Mascara,2,44.52,89.04,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-534195,MVC-00414,2024-10-04,Boutique,Makeup,Voile Naturel Foundation,2,89.52,179.04,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-211501,MVC-00415,2024-08-24,Boutique,Hair Care,Masque Nocturne,2,120.27,240.54,Hair Care,Body Care,Sérum Cheveux Éclat
TXN-MS-391613,MVC-00415,2024-04-07,Boutique,Hair Care,Huile de Rose Hair Oil,2,126.75,253.5,Hair Care,Body Care,Sérum Cheveux Éclat
TXN-MS-489477,MVC-00416,2025-04-17,Phone,Makeup,Lumière Aqua,1,72.92,72.92,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-972111,MVC-00416,2023-07-02,Phone,Makeup,Voile Naturel Foundation,2,118.65,237.3,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-491924,MVC-00416,2025-05-20,Phone,Body Care,Solène Nº3 Body Lotion,1,94.62,94.62,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-406199,MVC-00416,2025-07-26,Phone,Body Care,Solène Nº3 Body Lotion,1,73.47,73.47,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-737281,MVC-00416,2024-07-21,Phone,Makeup,Ombre Royale Eyeshadow,1,44.8,44.8,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-327493,MVC-00416,2024-05-15,Phone,Makeup,Rouge Solène Velours,2,60.59,121.18,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-821413,MVC-00416,2023-11-13,Phone,Makeup,Rouge Solène Velours,2,54.17,108.34,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-816160,MVC-00416,2024-05-06,Phone,Body Care,Solène Nº3 Body Lotion,2,93.76,187.52,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-441560,MVC-00416,2024-04-07,Phone,Makeup,Ombre Royale Eyeshadow,1,71.48,71.48,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-412355,MVC-00416,2026-02-06,Phone,Makeup,Ombre Royale Eyeshadow,1,41.29,41.29,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-918425,MVC-00416,2023-07-31,Phone,Makeup,Volume Sculpté Mascara,2,87.37,174.74,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-742828,MVC-00417,2024-04-09,Phone,Hair Care,Sérum Cheveux Éclat,2,108.51,217.02,Skincare,Hair Care,Raffermissant Sérum
TXN-MS-329622,MVC-00418,2024-04-25,Phone,Makeup,Volume Sculpté Mascara,2,114.96,229.92,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-939186,MVC-00418,2025-04-09,Phone,Body Care,Solène Nº3 Body Lotion,1,164.14,164.14,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-240019,MVC-00418,2023-10-29,Phone,Body Care,Solène Nº3 Body Lotion,2,77.95,155.9,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-529391,MVC-00418,2025-11-11,Phone,Makeup,Rouge Solène Velours,1,116.38,116.38,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-711573,MVC-00418,2025-08-04,Phone,Makeup,Rouge Solène Velours,1,56.68,56.68,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-226187,MVC-00418,2023-10-16,Phone,Makeup,Ombre Royale Eyeshadow,1,57.5,57.5,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-465650,MVC-00418,2025-07-01,Phone,Body Care,Solène Nº3 Body Lotion,2,137.91,275.82,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-602418,MVC-00418,2025-03-08,Phone,Makeup,Rouge Solène Velours,2,63.88,127.76,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-563912,MVC-00418,2025-08-06,Phone,Makeup,Lumière Aqua,1,67.33,67.33,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-727263,MVC-00418,2025-07-31,Phone,Body Care,Céleste Body Oil,2,154.17,308.34,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-930586,MVC-00418,2023-10-25,Phone,Makeup,Voile Naturel Foundation,1,76.82,76.82,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-889873,MVC-00418,2025-10-23,Phone,Makeup,Volume Sculpté Mascara,1,72.75,72.75,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-317888,MVC-00418,2024-08-27,Phone,Makeup,Rouge Solène Velours,1,119.0,119.0,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-596908,MVC-00419,2025-06-16,Boutique,Hair Care,Sérum Cheveux Éclat,1,105.56,105.56,Makeup,Hair Care,Ombre Royale Eyeshadow
TXN-MS-539076,MVC-00419,2025-01-25,Boutique,Makeup,Voile Naturel Foundation,2,93.15,186.3,Makeup,Hair Care,Ombre Royale Eyeshadow
TXN-MS-681039,MVC-00420,2025-12-10,Digital,Makeup,Rouge Solène Velours,2,80.29,160.58,Makeup,Body Care,Rouge Solène Velours
TXN-MS-559050,MVC-00420,2024-06-26,Digital,Body Care,Mademoiselle de Solène Body Cream,2,105.97,211.94,Makeup,Body Care,Rouge Solène Velours
TXN-MS-985887,MVC-00420,2024-10-24,Digital,Makeup,Rouge Solène Velours,2,114.29,228.58,Makeup,Body Care,Rouge Solène Velours
TXN-MS-413403,MVC-00420,2026-02-13,Digital,Body Care,Céleste Body Oil,1,134.96,134.96,Makeup,Body Care,Rouge Solène Velours
TXN-MS-138627,MVC-00421,2025-08-31,Boutique,Skincare,Bouclier Jour SPF50,1,182.95,182.95,Fragrance,Skincare,Solène Nº3 L'Eau
TXN-MS-894424,MVC-00421,2025-03-20,Boutique,Fragrance,Platine Ardent,2,322.92,645.84,Fragrance,Skincare,Solène Nº3 L'Eau
TXN-MS-994386,MVC-00421,2025-05-05,Boutique,Skincare,Bouclier Jour SPF50,1,129.11,129.11,Fragrance,Skincare,Solène Nº3 L'Eau
TXN-MS-261668,MVC-00421,2025-04-16,Boutique,Fragrance,Mademoiselle de Solène,2,236.39,472.78,Fragrance,Skincare,Solène Nº3 L'Eau
TXN-MS-701299,MVC-00421,2025-07-11,Boutique,Skincare,Bouclier Jour SPF50,2,363.52,727.04,Fragrance,Skincare,Solène Nº3 L'Eau
TXN-MS-867934,MVC-00422,2025-06-22,Digital,Hair Care,Masque Nocturne,2,73.23,146.46,Hair Care,Makeup,Masque Nocturne
TXN-MS-504418,MVC-00422,2025-09-28,Digital,Hair Care,Masque Nocturne,2,73.07,146.14,Hair Care,Makeup,Masque Nocturne
TXN-MS-119365,MVC-00423,2025-12-11,Boutique,Fragrance,Solène Nº3 L'Eau,1,191.6,191.6,Fragrance,Skincare,Éclat d'Aurore
TXN-MS-109489,MVC-00423,2025-09-27,Boutique,Skincare,Raffermissant Sérum,2,190.34,380.68,Fragrance,Skincare,Éclat d'Aurore
TXN-MS-918757,MVC-00423,2025-05-07,Boutique,Fragrance,Mademoiselle de Solène,1,332.8,332.8,Fragrance,Skincare,Éclat d'Aurore
TXN-MS-256439,MVC-00423,2024-12-04,Boutique,Fragrance,Mademoiselle de Solène,2,139.9,279.8,Fragrance,Skincare,Éclat d'Aurore
TXN-MS-606847,MVC-00424,2024-12-20,Digital,Skincare,Source Hydra Gel,2,259.17,518.34,Skincare,Makeup,Éternelle Crème
TXN-MS-534328,MVC-00425,2023-05-06,Boutique,Hair Care,Huile de Rose Hair Oil,1,87.37,87.37,Skincare,Hair Care,Renaissance Crème Nº1
TXN-MS-237472,MVC-00426,2024-07-27,Digital,Fragrance,Solène Nº3,1,285.68,285.68,Fragrance,Makeup,Solène Nº3
TXN-MS-812435,MVC-00426,2025-05-30,Digital,Fragrance,Solène Nº3,1,391.74,391.74,Fragrance,Makeup,Solène Nº3
TXN-MS-441575,MVC-00427,2025-04-30,Boutique,Body Care,Solène Nº3 Body Lotion,2,70.01,140.02,Makeup,Body Care,Ombre Royale Eyeshadow
TXN-MS-529115,MVC-00427,2025-03-09,Boutique,Makeup,Lumière Aqua,2,84.92,169.84,Makeup,Body Care,Ombre Royale Eyeshadow
TXN-MS-329001,MVC-00428,2024-10-01,Event,Skincare,Source Hydra Gel,2,324.31,648.62,Skincare,Body Care,Bouclier Jour SPF50
TXN-MS-307319,MVC-00429,2026-03-05,Boutique,Body Care,Mademoiselle de Solène Body Cream,1,150.5,150.5,Body Care,Makeup,Mademoiselle de Solène Body Cream
TXN-MS-296338,MVC-00429,2025-12-24,Boutique,Makeup,Lumière Aqua,1,42.02,42.02,Body Care,Makeup,Mademoiselle de Solène Body Cream
TXN-MS-903433,MVC-00429,2026-02-14,Boutique,Body Care,Céleste Body Oil,2,69.32,138.64,Body Care,Makeup,Mademoiselle de Solène Body Cream
TXN-MS-275617,MVC-00429,2025-05-24,Boutique,Body Care,Solène Nº3 Body Lotion,2,113.73,227.46,Body Care,Makeup,Mademoiselle de Solène Body Cream
TXN-MS-157967,MVC-00429,2025-08-29,Boutique,Body Care,Solène Nº3 Body Lotion,2,128.15,256.3,Body Care,Makeup,Mademoiselle de Solène Body Cream
TXN-MS-414536,MVC-00429,2025-12-27,Boutique,Body Care,Solène Nº3 Body Lotion,2,63.1,126.2,Body Care,Makeup,Mademoiselle de Solène Body Cream
TXN-MS-989288,MVC-00429,2025-09-10,Boutique,Body Care,Céleste Body Oil,2,76.01,152.02,Body Care,Makeup,Mademoiselle de Solène Body Cream
TXN-MS-581623,MVC-00429,2025-07-31,Boutique,Body Care,Mademoiselle de Solène Body Cream,2,130.46,260.92,Body Care,Makeup,Mademoiselle de Solène Body Cream
TXN-MS-625357,MVC-00429,2026-01-16,Boutique,Body Care,Solène Nº3 Body Lotion,1,168.26,168.26,Body Care,Makeup,Mademoiselle de Solène Body Cream
TXN-MS-343587,MVC-00430,2023-10-11,Boutique,Makeup,Ombre Royale Eyeshadow,2,83.25,166.5,Fragrance,Makeup,Solène Nº3
TXN-MS-569656,MVC-00431,2024-09-26,Phone,Makeup,Rouge Solène Velours,1,42.3,42.3,Hair Care,Makeup,Huile de Rose Hair Oil
TXN-MS-154923,MVC-00431,2025-03-28,Phone,Hair Care,Masque Nocturne,1,144.14,144.14,Hair Care,Makeup,Huile de Rose Hair Oil
TXN-MS-822397,MVC-00431,2024-10-29,Phone,Hair Care,Huile de Rose Hair Oil,1,114.84,114.84,Hair Care,Makeup,Huile de Rose Hair Oil
TXN-MS-243125,MVC-00432,2023-11-18,Boutique,Skincare,Éternelle Crème,1,145.15,145.15,Skincare,Fragrance,Raffermissant Sérum
TXN-MS-206359,MVC-00433,2025-01-26,Boutique,Hair Care,Huile de Rose Hair Oil,2,52.96,105.92,Hair Care,Makeup,Huile de Rose Hair Oil
TXN-MS-294971,MVC-00433,2024-07-28,Boutique,Makeup,Lumière Aqua,2,92.37,184.74,Hair Care,Makeup,Huile de Rose Hair Oil
TXN-MS-952537,MVC-00434,2024-01-18,Boutique,Makeup,Rouge Solène Velours,2,53.55,107.1,Fragrance,Makeup,Éclat de Printemps
TXN-MS-696838,MVC-00435,2023-11-30,Boutique,Makeup,Rouge Solène Velours,1,46.38,46.38,Makeup,Body Care,Lumière Aqua
TXN-MS-202276,MVC-00435,2024-12-20,Boutique,Makeup,Lumière Aqua,2,52.74,105.48,Makeup,Body Care,Lumière Aqua
TXN-MS-542304,MVC-00435,2025-02-01,Boutique,Body Care,Solène Nº3 Body Lotion,1,109.89,109.89,Makeup,Body Care,Lumière Aqua
TXN-MS-527410,MVC-00436,2025-12-04,Digital,Skincare,Renaissance Crème Nº1,1,328.56,328.56,Makeup,Skincare,Voile Naturel Foundation
TXN-MS-809285,MVC-00436,2024-08-26,Digital,Makeup,Volume Sculpté Mascara,2,104.71,209.42,Makeup,Skincare,Voile Naturel Foundation
TXN-MS-400685,MVC-00436,2025-08-12,Digital,Makeup,Voile Naturel Foundation,1,96.93,96.93,Makeup,Skincare,Voile Naturel Foundation
TXN-MS-951154,MVC-00437,2023-10-28,Phone,Hair Care,Masque Nocturne,1,60.12,60.12,Fragrance,Hair Care,Platine Ardent
TXN-MS-574795,MVC-00438,2026-01-23,Boutique,Fragrance,Empire Homme,2,402.35,804.7,Fragrance,Body Care,Éclat de Printemps
TXN-MS-534678,MVC-00438,2025-05-27,Boutique,Fragrance,Platine Ardent,1,363.99,363.99,Fragrance,Body Care,Éclat de Printemps
TXN-MS-333864,MVC-00438,2026-03-09,Boutique,Fragrance,Velours Noir,1,154.1,154.1,Fragrance,Body Care,Éclat de Printemps
TXN-MS-618987,MVC-00438,2026-01-03,Boutique,Fragrance,Cobalt Nuit,1,210.99,210.99,Fragrance,Body Care,Éclat de Printemps
TXN-MS-544493,MVC-00438,2025-06-25,Boutique,Fragrance,Céleste,2,317.87,635.74,Fragrance,Body Care,Éclat de Printemps
TXN-MS-844718,MVC-00438,2026-02-07,Boutique,Body Care,Mademoiselle de Solène Body Cream,2,165.19,330.38,Fragrance,Body Care,Éclat de Printemps
TXN-MS-298582,MVC-00439,2025-06-29,Phone,Fragrance,Empire Homme,1,281.68,281.68,Fragrance,Body Care,Mademoiselle de Solène
TXN-MS-747906,MVC-00439,2025-07-08,Phone,Fragrance,Solène Nº3 L'Eau,2,358.8,717.6,Fragrance,Body Care,Mademoiselle de Solène
TXN-MS-449050,MVC-00439,2025-08-01,Phone,Fragrance,Céleste,2,408.49,816.98,Fragrance,Body Care,Mademoiselle de Solène
TXN-MS-289278,MVC-00440,2026-02-01,Boutique,Body Care,Céleste Body Oil,2,100.9,201.8,Body Care,Makeup,Céleste Body Oil
TXN-MS-867514,MVC-00440,2025-12-06,Boutique,Body Care,Mademoiselle de Solène Body Cream,2,87.59,175.18,Body Care,Makeup,Céleste Body Oil
TXN-MS-365066,MVC-00440,2026-01-18,Boutique,Body Care,Céleste Body Oil,1,60.39,60.39,Body Care,Makeup,Céleste Body Oil
TXN-MS-864235,MVC-00441,2025-06-16,Boutique,Skincare,Éternelle Crème,2,129.5,259.0,Skincare,Makeup,Bouclier Jour SPF50
TXN-MS-315213,MVC-00442,2025-09-14,Digital,Skincare,Renaissance Crème Nº1,1,326.73,326.73,Skincare,Hair Care,Raffermissant Sérum
TXN-MS-481965,MVC-00442,2025-12-14,Digital,Skincare,Renaissance Crème Nº1,2,90.07,180.14,Skincare,Hair Care,Raffermissant Sérum
TXN-MS-689102,MVC-00442,2025-07-30,Digital,Skincare,Éternelle Crème,2,361.62,723.24,Skincare,Hair Care,Raffermissant Sérum
